,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
scaffold1.g48,678.255691524639,-1.44961439438566,0.458022039759773,-3.16494462831083,0.00155112466821665,0.0100339409415906
scaffold1.g49,288.751225901143,-2.12106009762271,0.364322626428992,-5.82192799391258,5.81726131840663e-09,1.60339713609827e-07
scaffold1.g50,38.3735176465361,1.73605147891909,0.494599477617701,3.51001478465161,0.000448081778794409,0.00377696224933832
scaffold1.g51,2902.71648054861,-0.318763884077955,0.295050117737751,-1.08037199416162,0.279976561849273,0.440587350960799
scaffold1.g52,72.4235757484833,-0.0411757001650562,0.511134202727223,-0.0805575129689189,0.93579385607683,0.963616260296723
scaffold1.g53,12.8726965966308,1.21891314659104,0.781981536967393,1.5587492657667,0.11905573639458,0.243667583259168
scaffold1.g54,5.44199178982156,1.00525618756448,0.987006029863735,1.01849042168796,0.308444950450241,0.469463102716651
scaffold1.g55,35.3816926033185,0.32713360809976,0.364605752978666,0.897225579759028,0.369598558287305,0.532138886821194
scaffold1.g56,51.3624538420573,-0.551295577937697,0.464186286419341,-1.18766020036978,0.234967309876794,0.389869910434136
scaffold1.g57,2134.14175525275,-0.347130992635878,0.484012682220374,-0.717194002114654,0.473254399647239,0.625812061042578
scaffold1.g58,153.93391408762,-0.276398901755067,0.490335418529439,-0.563693527553063,0.572962723041546,0.709862480692564
scaffold1.g59,538.004940332356,-0.387372942063049,0.404074184443053,-0.958667880743176,0.337726084154538,0.499860615436088
scaffold1.g60,119.33050349732,-0.484724045151407,0.368890610427232,-1.31400483354679,0.188844577635725,0.336092095756217
scaffold1.g61,7.7860312160206,-2.29635846273545,1.05829759722211,-2.16986079224132,0.0300173933241364,0.0929890658747147
scaffold1.g62,233.842590000185,-3.01926608705564,0.337790324993719,-8.93828468033176,3.95257743641324e-19,3.42882994977629e-17
scaffold1.g63,8688.5567270162,-0.655625364572906,0.267382586749757,-2.45201219923309,0.0142059845675632,0.0538449816378822
scaffold1.g64,560.353639181865,-0.0714890740041906,0.434221709951585,-0.164637263328362,0.869229499520924,0.920180164740524
scaffold1.g65,450.258031274041,0.0647525269480068,0.447268236974253,0.144773363264189,0.884889813663445,0.929954269083568
scaffold1.g66,838.159963083941,0.190023621023625,0.519615600147587,0.365700377297472,0.714588664559083,0.815883363969289
scaffold1.g67,27.4827760472295,-0.0687089963406496,0.476098379363051,-0.144316803666864,0.885250309800997,0.930191821959409
scaffold1.g68,45.7333972199794,0.129369189991533,0.371392074490262,0.348335893190755,0.727587940872745,0.825321408746167
scaffold1.g69,119.958449929022,-0.130811900295946,0.276141412199272,-0.473713447230248,0.635704262751723,0.758563410940815
