,Man_mean,Tent_mean,M,D,prob,ranking,Length
comp63367_c0,48.5435897711446,43.7379385060683,0.150395575268643,4.80565126507629,0.397437641723356,4.80800404644066,1078
comp63368_c0,134.742998699208,116.363756343571,0.211568537901494,18.3792423556367,0.508238851095994,18.3804600272534,1488
comp63369_c0,50.3702380740149,59.1801513674194,-0.23254183669075,8.80991329340455,0.534734189972285,-8.81298178502133,709
comp63370_c0,4.27656017837211,7.55397038991915,-0.820784287429839,3.27741021154704,0.735661375661376,-3.37862465231705,1088
comp63375_c0,39.511656547913,46.131456619446,-0.223472513437667,6.61980007153305,0.513812043335853,-6.62357101202449,3022
comp63376_c0,0.0912109281856184,0.513014144568321,-2.49172001126085,0.421803216382703,0.370045351473923,-2.52716967532229,1325
comp63378_c0,114.975215228657,112.643556727294,0.029558105390947,2.33165850136281,0.120861678004535,2.33184584579937,2292
comp63381_c0,1.72896251567875,0.0884047004230752,4.28963970226381,1.64055781525567,0.768861174099269,4.59265051146224,699
comp63382_c0,NA,NA,NA,NA,NA,0,565
comp63383_c0,0.0141449531654897,2.97980955822104,-7.71878891980677,2.96566460505555,0.903927941546989,-8.26890977930048,2136
comp63387_c0,2.74669272377146,3.54803170884572,-0.369323379901121,0.801338985074254,0.394635928445452,-0.882351363086964,2090
comp63387_c1,4.42981646051864,7.08550379951035,-0.677623511324188,2.65568733899171,0.673290501385739,-2.74077523076596,1064
comp63390_c0,0.308695989389385,0.394603356294569,-0.354216487510913,0.0859073669051841,0.151793902746284,-0.364485110413513,783
comp63395_c0,76.2876776125051,69.9921663380202,0.12425658237182,6.29551127448488,0.352401108591585,6.29673740165722,1764
comp63396_c0,6.35501511296889,3.59558242895282,0.821670072170116,2.75943268401606,0.713459309649786,2.87916835998108,2767
comp63398_c0,46.9425430587422,60.1793330311353,-0.358372117002224,13.2367899723932,0.650206601158982,-13.241640357127,2142
comp63399_c0,134.184018064247,278.379901286644,-1.05284220386635,144.195883222397,0.878271604938272,-144.199726820107,2244
comp63405_c0,65.6928961937557,61.6206191388888,0.0923241927874144,4.0722770548669,0.281489040060469,4.07332347944149,3546
comp63406_c0,50.5931669438181,48.9994072071401,0.0461782536412664,1.59375973667799,0.171327790375409,1.59442859023703,1444
comp63407_c0,22.5914373145338,31.5759618951934,-0.48305062241941,8.98452458065958,0.700125976316452,-8.99750075544848,1867
comp63408_c0,22.3538302365132,35.1920035328844,-0.65472559876337,12.8381732963712,0.755679012345679,-12.8548574164529,1849
comp63410_c1,17.1444727223316,21.7000644766399,-0.339955794385743,4.55559175430827,0.611199294532628,-4.56825854938816,1720
comp63411_c0,0.905761626254401,0.970369366956496,-0.099402588482088,0.0646077407020949,0.0917309145880574,-0.118553931843564,1401
comp63414_c0,19.7961253997894,26.6774482227983,-0.430402588865926,6.88132282300889,0.672968002015621,-6.89476977012036,1047
comp63415_c2,1.36302044939035,0.464623199967892,1.55267410809761,0.898397249422459,0.562693373645755,1.79385464955401,399
comp63423_c0,240.686625723403,461.464042947203,-0.939062260610266,220.7774172238,0.836570924666163,-220.779414334628,1655
comp63425_c1,4.24771981317945,2.52224022839713,0.751982916321012,1.72547958478233,0.611768707482993,1.88222158736405,441
comp63425_c2,45.1201041685348,43.261780732467,0.0606773480457509,1.85832343606779,0.191924918115394,1.85931378029763,8069
comp63426_c0,22.9886238837394,36.3380794644453,-0.660562064618037,13.3494555807059,0.758510959939531,-13.3657886614465,920
comp63427_c5,34.117209757111,28.3402384362824,0.267647765864867,5.77697132082861,0.573469387755102,5.78316807366419,3661
comp63429_c0,0.26464484637798,0.180423023637167,0.552674108097606,0.0842218227408137,0.146203073822121,0.559054545806819,685
comp63431_c0,46.8854060290292,49.6884879948749,-0.0837727153478633,2.80308196584571,0.250289745527841,-2.80433349926256,1419
comp63434_c0,33.839956794992,33.9952683617309,-0.00660623203153501,0.155311566738938,0.0347996976568405,-0.155452002446279,3441
comp63435_c0,2.45986994376701,1.71348650324442,0.521647212476981,0.746383440522591,0.402128999748047,0.910606421332149,3390
comp63437_c0,50.0537081163081,53.9111103227284,-0.107105670970479,3.85740220642032,0.327455278407659,-3.85888888241815,1066
comp63438_c3,35.5408269382736,38.1878506490464,-0.103636472785308,2.64702371077275,0.295404383975813,-2.64905172540751,2314
comp63451_c0,16.7275405879486,28.4829406454489,-0.767872756391397,11.7554000575003,0.783963214915596,-11.7804524141429,1510
comp63452_c0,0.310679896776207,0.0794278735163619,1.96771160737645,0.231252023259845,0.246036785084404,1.98125376165341,389
comp63454_c0,0.562986707356884,0.0959547912977167,2.55267410809761,0.467031916059167,0.39907281431091,2.59504603288069,322
comp63457_c0,43.0625169723575,52.0655504565175,-0.273896472250431,9.00303348415999,0.583665910808768,-9.00719885393996,3633
comp63459_c0,30.9763942780148,37.3228416852256,-0.268889613284458,6.34644740721079,0.576291257243638,-6.352141081291,4674
comp63462_c0,NA,NA,NA,NA,NA,0,348
comp63465_c0,0.185075773117832,0.189264580691362,-0.0322883926235508,0.00418880757352952,0.016029226505417,-0.0325589681516572,653
comp63466_c0,268.75765402026,92.7924281002829,1.53422685141181,175.965225919977,0.933955656336609,175.971914193999,5556
comp63468_c0,39.1861495258062,41.0617651922169,-0.0674518292734545,1.87561566641071,0.209402872260015,-1.87682814273381,4125
comp63469_c0,46.9950676127584,32.2423692110046,0.543551587207137,14.7526984017538,0.726875787351978,14.7627083714698,1723
comp63470_c0,39.2468757254814,33.4512110291169,0.230519370363042,5.79566469636455,0.525966238347191,5.80024727514258,5880
comp63470_c2,55.3783500437441,42.2563971421986,0.390152304636992,13.1219529015455,0.667422524565382,13.1277517790059,2274
comp63474_c0,14.8963185233479,15.5646282047122,-0.0633152882441752,0.668309681364251,0.162627865961199,-0.671302209091129,933
comp63475_c0,25.6279398346745,28.3055777172792,-0.143368860706294,2.67763788260466,0.364177374653565,-2.68147333765969,2563
comp63476_c0,82.5869697389996,70.1159679003759,0.23617114197019,12.4710018386236,0.548972033257748,12.4732378982866,3275
comp63479_c0,3.16589184106688,3.09678242165387,0.0318419447961648,0.0691094194130062,0.0582010582010582,0.07609218948095,439
comp63483_c0,14.0439159512309,17.5314586914802,-0.320000772173,3.48754274024931,0.581675485008818,-3.50219286437183,2203
comp63484_c0,52.7472158303543,50.8522374606735,0.0527836927025125,1.89497836968074,0.174126984126984,1.89571335907441,3281
comp63486_c0,5.03862408475893,53.3801051336836,-3.40520041622972,48.3414810489247,0.998256487780297,-48.4612647366764,1667
comp63487_c0,17.585636386252,16.2936979047564,0.110083478837621,1.29193848149561,0.284804736709499,1.29661999532715,1938
comp63490_c0,39.6758991923975,40.8672235282689,-0.0426813117966196,1.19132433587139,0.140917107583774,-1.19208865761574,8005
comp63493_c0,29.6708603214594,33.0251110144842,-0.154516652034567,3.35425069302482,0.386056941295037,-3.35780778297589,2004
comp63494_c0,27.7733566409477,40.5383067039969,-0.54558427892376,12.7649500630492,0.729133282942807,-12.7766040995857,1721
comp63495_c2,6.67405336462678,5.90279504198014,0.177164973005399,0.771258322646641,0.300445956160242,0.79134494874973,335
comp63495_c3,1.56756856703945,1.91331444940753,-0.287545447865626,0.345745882368081,0.260846560846561,-0.449691671885,1195
comp63495_c4,3.51321162342862,3.30530783419019,0.0880058410941609,0.207903789238429,0.137286470143613,0.225763180448867,430
comp63496_c0,14.0545637458318,14.8509093692385,-0.0795126015099117,0.796345623406653,0.206588561350466,-0.80030532031082,2455
comp63496_c1,1.83855699562796,1.94284123069738,-0.0795941074019076,0.104284235069423,0.0969942050894432,-0.13118850413478,986
comp63500_c0,20.9675751973618,31.4672135684137,-0.585689403092406,10.4996383710518,0.738047367094986,-10.5159611068013,8568
comp63501_c0,0.441719590080206,0.0451716999968783,3.28963970226381,0.396547890083328,0.357901234567901,3.31345433042918,684
comp63503_c0,25.320547572042,43.6368903243845,-0.785239690962456,18.3163427523424,0.796538170823885,-18.3331670257364,3427
comp63504_c0,0.338934839311543,14.8050246739769,-5.44893514476405,14.4660898346653,0.993943058704963,-15.458287399206,1248
comp63508_c0,0.187662235785628,0.0479773956488584,1.96771160737645,0.13968484013677,0.189100529100529,1.97266338344078,1288
comp63509_c0,55.9801530691177,36.3818997814247,0.621694552479632,19.598253287693,0.751922398589065,19.6081114859426,4321
comp63514_c0,991.229622097116,3.10240716617905,8.31968745066486,988.127214930936,1,988.162238747487,976
comp63515_c0,18.2270304471133,20.4719252893828,-0.167567251258972,2.24489484226952,0.396512975560595,-2.25114007483825,978
comp63517_c0,NA,NA,NA,NA,NA,0,414
comp63518_c1,0.144217756379409,0.294963654394891,-1.03228839262355,0.150745898015482,0.192721088435374,-1.0432371021555,419
comp63525_c0,3.82602910358399,2.52653706013204,0.598686505854441,1.29949204345194,0.526757369614512,1.43077080739268,3522
comp63526_c0,20.6872630336464,43.4601393200735,-1.07095001299266,22.7728762864271,0.876523053665911,-22.7980443961153,1183
comp63527_c1,0.0455710708318041,0.37281982259867,-3.03228839262355,0.327248751766866,0.312191987906274,-3.0498958411022,663
comp63530_c0,1.39361715689512,0.342038112153485,2.02660529643002,1.05157904474163,0.620972537163013,2.28318801566098,1084
comp63533_c1,38.4433430235685,9.75555451204968,1.97843801396951,28.6877885115189,0.962186948853616,28.7559285479839,2122
comp63534_c0,0.655953591269106,7.64305163947181,-3.54248312494273,6.98709804820271,0.978644494834971,-7.83381936386729,3040
comp63546_c0,37.2368089513827,29.4396808246629,0.33896741462738,7.79712812671986,0.63018644494835,7.80449267618755,5214
comp63546_c3,0.284140626597048,0.0968571874541216,1.55267410809761,0.187283439142926,0.220559334845049,1.56392837832616,638
comp63552_c0,53.0021487206591,94.1969603758233,-0.829629658444299,41.1948116551643,0.811143864953389,-41.2031648380877,1766
comp63553_c0,73.0414951119974,61.2315776140001,0.254440442461727,11.8099174979973,0.571869488536155,11.8126580941067,2194
comp63554_c0,33.2397853948305,27.7536648343301,0.260232777710623,5.48612056050042,0.564250440917108,5.49228913140418,3774
comp63555_c0,0.0444972311656643,4.04988572755518,-6.50802182358995,4.00538849638951,0.943492063492063,-7.64182472079362,1358
comp63558_c0,0.0620402873952487,0.507555528507019,-3.03228839262355,0.44551524111177,0.388508440413202,-3.06484203933945,487
comp63558_c1,0.0696166358559587,0.284769058044837,-2.03228839262355,0.215152422188878,0.239755605946082,-2.04364543783068,434
comp63558_c2,0.0651155602618235,6.12621710647319,-6.55585034868056,6.06110154621137,0.973696145124717,-8.92838875429273,464
comp63559_c0,25.4441188635605,28.1623275316788,-0.146434342032728,2.71820866811836,0.377203325774754,-2.72215013912906,2971
comp63560_c0,0.0780713694095248,0.479030120897128,-2.61725089334471,0.400958751487604,0.357689594356261,-2.64778589752045,774
comp63561_c0,0.615035520844501,6.60403357511614,-3.42460581540231,5.98899805427164,0.971917359536407,-6.89898707673502,393
comp63569_c0,22.7019464903984,22.9426315581935,-0.0152148792646093,0.24068506779513,0.0713353489543966,-0.241165491749096,905
comp63569_c1,55.8873994928961,59.3141121346125,-0.0858523483114899,3.42671264171644,0.278392542202066,-3.427787938979,5231
comp63570_c0,0.826512400162234,0.046956599996755,4.13763660881876,0.779555800165479,0.538455530360292,4.21043275117996,658
comp63574_c0,3.75841678478077,3.45222824557149,0.12259720935462,0.30618853920928,0.180123456790123,0.329820401559172,2685
comp63578_c0,0.0821022281562122,0.503762654313013,-2.61725089334471,0.421660426156801,0.370216679264298,-2.65099976493783,368
comp63579_c0,22.5394678220678,53.1604314805181,-1.23789936186911,30.6209636584503,0.912169312169312,-30.6459754323835,1689
comp63580_c0,20.0234386277539,108.843679176885,-2.4424959742982,88.8202405491307,0.983880070546737,-88.8538176883239,1693
comp63581_c4,10.6860381151109,13.4702189238203,-0.334046230186705,2.78418080870941,0.569244142101285,-2.8041486514605,3014
comp63584_c0,NA,NA,NA,NA,NA,0,602
comp63588_c0,2.69833961012843,2.99820612808821,-0.152027636897646,0.299866517959783,0.188042328042328,-0.336202812263681,2329
comp63589_c1,1.44964338199049,0.0780238454491535,4.21563912082003,1.37161953654134,0.715318720080625,4.43316516159845,792
comp63591_c0,30.8513071704664,34.2623816926935,-0.151293823777257,3.41107452222707,0.386802721088435,-3.41442809520127,4738
comp63594_c0,0.766843146230611,2.50943697850678,-1.71036029773619,1.74259383227617,0.745343915343915,-2.44171366305699,394
comp63597_c1,11.2566752679888,21.7350505745371,-0.949242671576767,10.4783753065483,0.829773242630385,-10.521283700881,8589
comp63599_c0,18.8404322193297,23.7311157610977,-0.332947870757262,4.89068354176794,0.607994457042076,-4.90200365058632,3682
comp63602_c0,15.2952574761605,22.7839977682028,-0.574936517066027,7.48874029204234,0.725840262030738,-7.51077779995617,6333
comp63610_c1,0.0399651057691615,0.0204348166652545,0.967711607376449,0.019530289103907,0.0724691358024691,0.967908666788139,3024
comp63611_c0,13.4243085441876,15.3711355012125,-0.195375964012309,1.94682695702488,0.419478458049887,-1.95660598177367,3385
comp63612_c0,4.45517552910802,4.55600921837674,-0.032288392623551,0.100833689268717,0.0659208868732678,-0.105877160850454,1926
comp63613_c0,10.968149249501,21.0235912781773,-0.938689025571259,10.0554420286764,0.825749559082892,-10.0991609294436,3245
comp63613_c2,0.661310423233622,2.19790290764565,-1.73272811076464,1.53659248441203,0.714026203073822,-2.31591519036979,731
comp63614_c1,0.926798158327794,0.758219455162326,0.289639702263812,0.168578703165468,0.191821617535903,0.335126746602566,326
comp63615_c0,3.41638105571574,3.38452553616187,0.0135152969895734,0.0318555195538739,0.0183119173595364,0.0346040081314812,566
comp63616_c0,5.86788497072064,9.82154146804897,-0.743108880075901,3.95365649732833,0.727384731670446,-4.02288584308754,2523
comp63618_c2,28.2516965873636,20.2639072895087,0.479425126066967,7.9877892978549,0.697624086671706,8.00216385226081,2464
comp63621_c0,5.79732275714059,5.11120141663635,0.181724363096924,0.686121340504236,0.287603930461073,0.709779006478998,5368
comp63625_c0,2.50298757977009,16.9139684508904,-2.75649215545947,14.4109808711204,0.985764676240867,-14.6722397291929,4249
comp63626_c1,7.61780673815788,10.048254844129,-0.399497366811779,2.4304481059711,0.587263794406652,-2.46306235038987,1642
comp63629_c0,0.845981358921611,0.123589771191459,2.77506652943405,0.722391587730151,0.514310909549005,2.86755014756646,500
comp63641_c0,0.467974752549639,1.01695358676418,-1.11975123387389,0.548978834214545,0.418218694885362,-1.24708483519673,1033
comp63641_c1,0.719371903844907,0.18391334998729,1.96771160737645,0.535458553857617,0.431136306374402,2.03926575823341,336
comp63644_c0,0.805696532306296,1.23589771191459,-0.617250893344707,0.430201179608296,0.304918115394306,-0.752377378893869,300
comp63647_c0,0.194299806826277,0.0993486906683755,0.967711607376449,0.0949511161579016,0.154459561602419,0.972358714421145,311
comp63653_c0,3.91887429988713,3.43176964359437,0.191486582763016,0.487104656292752,0.256528092718569,0.523390922313654,2683
comp63655_c1,1.08551928005339,0.185014627532124,2.55267410809761,0.900504652521268,0.580672713529856,2.70685310487369,334
comp63657_c0,0.348283803590618,0.0890416218958639,1.96771160737645,0.259242181694754,0.265129755605946,1.98471546539394,347
comp63664_c0,0.188246853342592,0.192507431762397,-0.0322883926235507,0.00426057841980493,0.016029226505417,-0.0325682794553822,321
comp63665_c0,0.457170929546296,0.11000424672137,2.05517444862679,0.347166682824926,0.324608213655833,2.08429045959341,2247
comp63666_c0,2.29886238837394,5.17040119620488,-1.16935612267107,2.87153880783094,0.807634164777022,-3.10050461481795,7912
comp63668_c0,NA,NA,NA,NA,NA,0,303
comp63670_c0,64.4127416831682,66.9494541323278,-0.0557261921576348,2.53671244915957,0.19716301335349,-2.53732446845363,1031
comp63674_c0,0.882149487926601,1.12764389773229,-0.354216487510913,0.24549440980569,0.226643990929705,-0.430971954157591,548
comp63676_c0,19.0286937724789,7.80978017007641,1.28482268596604,11.2189136024025,0.911040564373898,11.2922447614522,1899
comp63677_c0,11.0319467622531,14.6864489614851,-0.412798208774124,3.65450219923193,0.632637944066516,-3.67774233536801,1216
comp63678_c1,0.108877909771121,1.0020792258767,-3.20221339406586,0.893201316105575,0.578662131519274,-3.32445171603192,555
comp63678_c2,0.0932519134613768,0.762899822169501,-3.03228839262355,0.669647908708124,0.494069035021416,-3.10535041785572,324
